"instancia";"dim";"config";"rep";"resultado"
15;65;2;26;3247391,60451657
15;65;2;27;3349956,00153256
15;65;2;28;4887966,38198011
15;65;2;29;3181865,90725357
15;65;2;30;4458583,87022938
16;69;1;1;6289,75458420125
16;69;1;2;5989,39805470264
16;69;1;3;9683,19077108954
16;69;1;4;8912,68958865905
16;69;1;5;6939,37725159079
16;69;1;6;4847,9732494935
16;69;1;7;6303,02027974566
16;69;1;8;7013,8046050404
16;69;1;9;6295,99156601646
16;69;1;10;7428,7904159225
16;69;1;11;8266,92999691762
16;69;1;12;9648,95501032347
16;69;1;13;7127,46854417612
16;69;1;14;6516,86830409481
16;69;1;15;5582,67813175185
16;69;1;16;6182,1159945157
16;69;1;17;7774,3388008038
16;69;1;18;5729,92526178595
16;69;1;19;7770,98376302086
16;69;1;20;7312,88227775915
16;69;1;21;6451,12295365867
16;69;1;22;4720,89564122295
16;69;1;23;6961,95490789604
16;69;1;24;4185,3800613391
16;69;1;25;6140,18747978035
16;69;1;26;8414,08535821087
16;69;1;27;6325,86018332077
16;69;1;28;7846,3150774552
16;69;1;29;3868,94034467949
16;69;1;30;7182,84813857886
16;69;2;1;4112103,58386094
16;69;2;2;4382150,30182459
16;69;2;3;4174327,83168951
16;69;2;4;4340477,83212288
16;69;2;5;4002379,87750887
16;69;2;6;4319318,85256359
16;69;2;7;4026299,58247757
16;69;2;8;3253653,44207047
16;69;2;9;4434028,97988092
16;69;2;10;3985205,73093829
16;69;2;11;4297921,15850404
16;69;2;12;3068763,30666936
16;69;2;13;4919510,18793916
16;69;2;14;4159021,98751245
16;69;2;15;3842267,3793421
16;69;2;16;4893378,37397997
16;69;2;17;2956811,54261607
16;69;2;18;4885532,68709972
16;69;2;19;4264670,97842215
16;69;2;20;3424196,69601801
16;69;2;21;3151546,79766651
16;69;2;22;3635594,19222964
16;69;2;23;4120199,1334843
16;69;2;24;3772401,50501392
16;69;2;25;4015414,68306488
16;69;2;26;3732560,06082442
16;69;2;27;3668209,09757563
16;69;2;28;4263744,05619494
16;69;2;29;3500236,47697419
16;69;2;30;3959468,07090966
17;74;1;1;10164,6264552838
17;74;1;2;9470,8702695501
17;74;1;3;9199,81065621094
17;74;1;4;11194,013935778
17;74;1;5;13282,8606286801
17;74;1;6;9056,61037006109
17;74;1;7;12694,3370385921
17;74;1;8;9145,14491154048
17;74;1;9;9684,59907437873
17;74;1;10;8607,02348207511
17;74;1;11;11085,7793312867
17;74;1;12;13105,2325017169
17;74;1;13;12848,7314887071
17;74;1;14;10360,4007777226
17;74;1;15;6573,83709491454
17;74;1;16;8365,71439275323
17;74;1;17;10467,1325967564
17;74;1;18;16198,3079689023
17;74;1;19;9598,70235552057
17;74;1;20;11950,163187066
17;74;1;21;6748,26360794666
17;74;1;22;16844,1416828101
17;74;1;23;4839,10212462214
17;74;1;24;8950,89908462149
17;74;1;25;6511,60938706232
17;74;1;26;11661,471670285
17;74;1;27;8547,73484899416
17;74;1;28;6528,65555671914
17;74;1;29;11632,2443364598
17;74;1;30;8818,79277669338
17;74;2;1;4557646,89776064
17;74;2;2;3935507,60871667
17;74;2;3;4489127,86084488
17;74;2;4;5084495,83484035
17;74;2;5;4177741,76349166
17;74;2;6;3631141,40153207
17;74;2;7;3711815,19568109
17;74;2;8;4159913,21960538
17;74;2;9;4471062,63785356
17;74;2;10;4811623,84568167
17;74;2;11;4829430,40862881
17;74;2;12;4907730,36475357
17;74;2;13;4759235,51829483
17;74;2;14;3628674,04959977
17;74;2;15;4520000,87670666
17;74;2;16;3885452,05775164
17;74;2;17;4194483,9091621
17;74;2;18;4102892,4659689
17;74;2;19;4060169,49931844
17;74;2;20;4516158,98895708
17;74;2;21;4286549,45744252
17;74;2;22;4676026,72275871
17;74;2;23;4299343,09720483
17;74;2;24;4840996,700576
17;74;2;25;4646655,29116484
17;74;2;26;4887482,42735025
17;74;2;27;4925023,01609296
17;74;2;28;4168208,09720005
17;74;2;29;5129702,9932067
17;74;2;30;4559884,25701999
18;78;1;1;9758,68319364644
18;78;1;2;10755,9230714752
18;78;1;3;9142,5533329682
18;78;1;4;10586,9022446375
18;78;1;5;8688,65967564647
18;78;1;6;8879,6928938371
18;78;1;7;9872,97212123586
18;78;1;8;13733,5581656168
18;78;1;9;9901,05422924336
18;78;1;10;10843,4677924628
18;78;1;11;16886,4122233329
18;78;1;12;12314,3665478955
18;78;1;13;8331,77971580618
18;78;1;14;24820,7830454043
18;78;1;15;7612,99262092674
18;78;1;16;15219,7895906477
18;78;1;17;9958,30622399438
18;78;1;18;11650,0346565244
18;78;1;19;8182,44571631427
18;78;1;20;8407,3077747247
18;78;1;21;6929,92686842415
18;78;1;22;22573,9470783146
18;78;1;23;11117,8122129228
18;78;1;24;11714,3032592837
18;78;1;25;14932,0582143828
18;78;1;26;15704,6460247404
18;78;1;27;14798,2052373805
18;78;1;28;15578,9320354536
18;78;1;29;7158,4120115344
18;78;1;30;8956,98463106137
18;78;2;1;4618002,38945342
18;78;2;2;4815258,15655931
18;78;2;3;5678313,49260273
18;78;2;4;4683100,12015105
18;78;2;5;5453877,38504084
18;78;2;6;4926952,13804792
18;78;2;7;5360951,71367939
18;78;2;8;4939136,35286437
18;78;2;9;4498598,99419881
18;78;2;10;5504660,89261715
18;78;2;11;5195721,88191035
18;78;2;12;5554658,83492599
18;78;2;13;4627813,30388512
18;78;2;14;5056763,70369373
18;78;2;15;4362778,01770565
18;78;2;16;4500665,33691796
18;78;2;17;4519026,45070166
18;78;2;18;4565203,48915828
18;78;2;19;4899320,17928717
18;78;2;20;4993021,6763132
18;78;2;21;5584959,26193982
18;78;2;22;5484193,4402023
18;78;2;23;4536320,88440335
18;78;2;24;4965140,01926637
18;78;2;25;5319189,22689275
18;78;2;26;4916150,19161847
18;78;2;27;4931305,98506607
18;78;2;28;5278309,0424459
18;78;2;29;5325866,81624378
18;78;2;30;5418788,42385917
19;83;1;1;13862,9982993515
19;83;1;2;7203,48024067507
19;83;1;3;17782,9615560224
19;83;1;4;19511,90041075
19;83;1;5;15785,1030526728
19;83;1;6;11646,5249240826
19;83;1;7;23151,8411500413
19;83;1;8;22392,6484686148
19;83;1;9;26877,2404850746
19;83;1;10;15924,7751242717
19;83;1;11;16864,1763785602
19;83;1;12;15681,0481045898
19;83;1;13;16476,8790836648
19;83;1;14;19433,0535933315
19;83;1;15;16532,6277192336
19;83;1;16;14575,8141827671
19;83;1;17;25544,0544588494
19;83;1;18;14358,138512743
19;83;1;19;9568,74338598971
19;83;1;20;15439,3734297395
19;83;1;21;20075,915944078
19;83;1;22;17875,0211859819
19;83;1;23;16109,6653576655
19;83;1;24;10292,5931642421
19;83;1;25;14270,4248945524
19;83;1;26;19303,9937051054
19;83;1;27;11225,7180075065
19;83;1;28;15636,5233323808
19;83;1;29;17032,2692533503
19;83;1;30;22940,9357362456
19;83;2;1;5188103,74958178
19;83;2;2;4652790,55943067
19;83;2;3;4307693,93610111
19;83;2;4;5461381,97856491
19;83;2;5;4465620,52778475
19;83;2;6;5598720,58007145
19;83;2;7;5186174,52474885
19;83;2;8;5774942,41957326
19;83;2;9;5510264,45838681
19;83;2;10;5316913,28439935
19;83;2;11;5541729,70947813
19;83;2;12;5567199,14495992
19;83;2;13;5778506,20978699
19;83;2;14;5038187,52226503
19;83;2;15;5763117,81120334
19;83;2;16;5688926,65283957
19;83;2;17;5815113,4278569
19;83;2;18;5354220,07877284
19;83;2;19;5304468,95475096
19;83;2;20;5852108,88189778
19;83;2;21;5139156,4887455
19;83;2;22;5276892,69581553
19;83;2;23;5489442,72079598
19;83;2;24;4507330,44265334
19;83;2;25;5913014,33125719
19;83;2;26;5792287,91681101
19;83;2;27;5284005,45640616
19;83;2;28;4908224,19592733
19;83;2;29;5256591,6680399
19;83;2;30;5251003,85187218
20;87;1;1;20582,5431109214
20;87;1;2;25825,373526464
20;87;1;3;18786,325189662
20;87;1;4;17570,4848585801
20;87;1;5;15301,5163489274
20;87;1;6;11162,2206666758
20;87;1;7;23317,678906302
20;87;1;8;16575,5515455949
20;87;1;9;16890,3211617642
20;87;1;10;15477,8268071359
20;87;1;11;20463,217686386
20;87;1;12;14828,7033619259
20;87;1;13;23852,8273869393
20;87;1;14;16711,8910759124
20;87;1;15;20778,1504233231
20;87;1;16;17856,5204936661
20;87;1;17;22644,4494359297
20;87;1;18;15334,8584369091
20;87;1;19;19851,7088726916
20;87;1;20;24920,9006730142
20;87;1;21;20451,7302192612
20;87;1;22;19015,6944868222
20;87;1;23;14068,9420343781
20;87;1;24;30301,9233692442
20;87;1;25;16155,9769028647
20;87;1;26;17374,5950602554
20;87;1;27;19347,1402757145
20;87;1;28;14328,9311942137
20;87;1;29;35230,1895256936
20;87;1;30;15947,4068524486
20;87;2;1;6681233,23968619
20;87;2;2;6241748,91051136
20;87;2;3;5568449,17437903
20;87;2;4;5420423,94377149
20;87;2;5;5594502,53721336
20;87;2;6;5512906,72981244
20;87;2;7;4931594,61359476
20;87;2;8;5520563,79573938
20;87;2;9;5934225,88966196
20;87;2;10;5997090,47562684
20;87;2;11;5999996,46881884
20;87;2;12;6443825,39568528
20;87;2;13;4316720,81385965
20;87;2;14;6613898,48047362
20;87;2;15;4397354,91067483
20;87;2;16;5375845,36622897
20;87;2;17;5475658,49151775
20;87;2;18;6193229,80453614
20;87;2;19;5352452,11177609
20;87;2;20;6135667,45216795
20;87;2;21;4552009,91767637
20;87;2;22;5671640,57914328
20;87;2;23;5305556,94531439
20;87;2;24;6009607,53963789
20;87;2;25;5903899,63667721
20;87;2;26;5975219,60678619
20;87;2;27;6378395,93920358
20;87;2;28;5442470,59180752
20;87;2;29;4612410,76037847
20;87;2;30;5459994,64913516
21;92;1;1;17129,3330728489
21;92;1;2;17247,9520745361
21;92;1;3;25096,3984176827
21;92;1;4;20104,0219015005
21;92;1;5;23001,5129106575
21;92;1;6;21853,47822409
21;92;1;7;22891,8808452878
21;92;1;8;29126,3731386736
21;92;1;9;22929,9057019676
21;92;1;10;28109,1024488204
21;92;1;11;25620,7587297538
21;92;1;12;32051,716215991
21;92;1;13;31708,4602469193
21;92;1;14;14891,8073215701
21;92;1;15;28007,1305269321
21;92;1;16;21980,047312371
21;92;1;17;35377,785962279
21;92;1;18;30403,5824806227
21;92;1;19;17606,8162546174
21;92;1;20;21226,6399035445
21;92;1;21;22138,8157575324
21;92;1;22;26735,9611152387
21;92;1;23;20883,3958122271
21;92;1;24;18949,3875531917
21;92;1;25;29464,9340543296
21;92;1;26;16306,6358378332
21;92;1;27;30432,1965974012
21;92;1;28;29782,1803351289
21;92;1;29;36174,7863353214
21;92;1;30;20571,9298857003
21;92;2;1;6307333,01571531
21;92;2;2;6024527,33745261
21;92;2;3;6520374,0340519
21;92;2;4;6350504,22088507
21;92;2;5;6441768,86907267
21;92;2;6;4841772,97660877
21;92;2;7;4456948,58864289
21;92;2;8;5450558,86022807
21;92;2;9;6707936,76422191
21;92;2;10;7055629,59775705
21;92;2;11;6531415,3987168
21;92;2;12;6369603,01900187
21;92;2;13;6219622,14449489
21;92;2;14;5922826,5191368
21;92;2;15;5932460,16057467
21;92;2;16;5409588,83125428
21;92;2;17;6266214,25914316
21;92;2;18;6800718,83480916
21;92;2;19;5564774,57546656
21;92;2;20;5939221,92097345
21;92;2;21;6833434,0390914
21;92;2;22;6329034,72956225
21;92;2;23;6571002,75363616
21;92;2;24;6507399,74188074
21;92;2;25;6207554,6207713
21;92;2;26;6779691,60623229
21;92;2;27;5301577,28167805
21;92;2;28;6162604,91809089
21;92;2;29;5864732,68495288
21;92;2;30;5795733,77392582
22;96;1;1;25703,2771969218
22;96;1;2;21200,9676481403
22;96;1;3;35572,3093698498
22;96;1;4;22925,9140949566
22;96;1;5;37470,700149417
22;96;1;6;44279,8203768412
22;96;1;7;19491,898329912
22;96;1;8;34784,9064516256
22;96;1;9;35920,3209943899
22;96;1;10;30897,6664607539
22;96;1;11;17875,2017353075
22;96;1;12;19753,4212473905
22;96;1;13;45294,6743702142
22;96;1;14;19068,2120671126
22;96;1;15;29338,5433724391
22;96;1;16;35707,9661415665
22;96;1;17;25646,9926607028
22;96;1;18;27155,7391281066
22;96;1;19;32279,2455221804
22;96;1;20;18588,4774617698
22;96;1;21;35986,6574182919
22;96;1;22;35625,928469001
22;96;1;23;24418,3190327235
22;96;1;24;40850,3709647812
22;96;1;25;20410,4732860138
22;96;1;26;33525,272673499
22;96;1;27;26299,2669302911
22;96;1;28;29247,7148991099
22;96;1;29;33386,9884143234
22;96;1;30;43719,9632995243
22;96;2;1;6616388,59920765
22;96;2;2;6969028,8655526
22;96;2;3;5695894,74828291
22;96;2;4;7054290,63470674
22;96;2;5;6618851,0554381
22;96;2;6;6137412,66383496
22;96;2;7;6436359,51965158
22;96;2;8;6441897,82915108
22;96;2;9;5953708,421197
22;96;2;10;7478913,74487376
22;96;2;11;6203453,31294611
22;96;2;12;6828824,43448609
22;96;2;13;6788986,67505068
22;96;2;14;6298878,64758796
22;96;2;15;7186136,05140724
22;96;2;16;7302333,72574682
22;96;2;17;5858915,85140425
22;96;2;18;5628966,26734392
22;96;2;19;5838232,90562442
22;96;2;20;6400298,46453453
22;96;2;21;6243122,77801717
22;96;2;22;6912515,48660018
22;96;2;23;6533385,5332394
22;96;2;24;5439719,55665695
22;96;2;25;6305671,43430265
22;96;2;26;4414390,1622538
22;96;2;27;5921204,9927336
22;96;2;28;7228624,88334576
22;96;2;29;6403892,65852359
22;96;2;30;5588208,88242746
23;101;1;1;38263,0947311706
23;101;1;2;41114,5055261083
23;101;1;3;44415,7799550205
23;101;1;4;35899,4939798309
23;101;1;5;40702,6702013862
23;101;1;6;32375,2577448127
23;101;1;7;40643,7034728118
23;101;1;8;39158,4668157528
23;101;1;9;30553,5025165195
23;101;1;10;33402,8571682219
23;101;1;11;31403,5978724627
23;101;1;12;38211,3838133309
23;101;1;13;26316,9387585965
23;101;1;14;37078,3085737924
23;101;1;15;37408,6539770985
23;101;1;16;30472,8237213531
23;101;1;17;41759,0796825623
23;101;1;18;39603,6067966461
23;101;1;19;48392,791322303
23;101;1;20;31671,6691698539
23;101;1;21;50684,1787621394
23;101;1;22;24849,6873702504
23;101;1;23;31407,8192956742
23;101;1;24;32086,8862095764
23;101;1;25;29685,8590987797
23;101;1;26;43747,1470073092
23;101;1;27;44467,7480065232
23;101;1;28;45334,4951673786
23;101;1;29;36617,5994934577
23;101;1;30;36741,8904970123
23;101;2;1;6978059,73639922
23;101;2;2;6406500,01542146
23;101;2;3;7149436,80932793
23;101;2;4;6492850,23345382
23;101;2;5;7086792,20154706
23;101;2;6;7587680,82931118
23;101;2;7;7063945,13395997
23;101;2;8;6617233,63273549
23;101;2;9;6896431,73339305
23;101;2;10;6345121,9887299
23;101;2;11;6611981,89058098
23;101;2;12;6785271,31034865
23;101;2;13;6605340,02784489
23;101;2;14;7804353,88529986
23;101;2;15;7112577,77146906
23;101;2;16;7651282,47085605
23;101;2;17;6685173,5657892
23;101;2;18;6471001,43113942
23;101;2;19;6533977,93468665
23;101;2;20;5928159,08783611
23;101;2;21;5736374,9809953
23;101;2;22;7210962,74488628
23;101;2;23;7314293,61260821
23;101;2;24;7319191,58093277
23;101;2;25;6763743,72961495
23;101;2;26;6790343,27684959
23;101;2;27;6872879,62921204
23;101;2;28;8235947,56431502
23;101;2;29;7192878,27169609
23;101;2;30;6387671,29050116
